scenario_id,wind_scenario,solar_scenario,hour,hour_label,wind_MW,solar_MW,load_MW
6,2,2,23,23:00,8.3172,0.0,1.4802
7,2,3,0,00:00,22.4023,0.0,1.3698
7,2,3,1,01:00,24.7818,0.0,1.0998
7,2,3,2,02:00,26.1562,0.0,0.7998
7,2,3,3,03:00,25.7908,0.0,0.99
7,2,3,4,04:00,25.4827,0.0906,1.1802
7,2,3,5,05:00,24.899,0.8686,1.6302
7,2,3,6,06:00,23.3103,4.357,2.5002
7,2,3,7,07:00,22.7816,12.9748,3.3702
7,2,3,8,08:00,20.9954,22.6137,4.0098
7,2,3,9,09:00,28.3793,30.8605,4.2
7,2,3,10,10:00,34.7052,36.4494,4.1202
7,2,3,11,11:00,36.5896,37.7086,3.9
7,2,3,12,12:00,37.1733,35.4698,3.2598
7,2,3,13,13:00,35.8445,29.771,2.6898
7,2,3,14,14:00,31.785,22.2811,3.63
7,2,3,15,15:00,21.9494,13.2676,3.8202
7,2,3,16,16:00,12.8759,4.8164,3.75
7,2,3,17,17:00,8.1697,1.0647,3.1398
7,2,3,18,18:00,7.3604,0.1534,2.61
7,2,3,19,19:00,7.711,0.0,2.1198
7,2,3,20,20:00,7.9861,0.0,1.86
7,2,3,21,21:00,8.1073,0.0,1.6302
7,2,3,22,22:00,8.0861,0.0,1.56
7,2,3,23,23:00,8.3172,0.0,1.4802
8,2,4,0,00:00,22.4023,0.0,1.3698
8,2,4,1,01:00,24.7818,0.0,1.0998
8,2,4,2,02:00,26.1562,0.0,0.7998
8,2,4,3,03:00,25.7908,0.0,0.99
8,2,4,4,04:00,25.4827,0.0293,1.1802
8,2,4,5,05:00,24.899,0.3006,1.6302
8,2,4,6,06:00,23.3103,0.9461,2.5002
8,2,4,7,07:00,22.7816,5.0368,3.3702
8,2,4,8,08:00,20.9954,12.857,4.0098
8,2,4,9,09:00,28.3793,19.1202,4.2
8,2,4,10,10:00,34.7052,23.7417,4.1202
8,2,4,11,11:00,36.5896,25.2862,3.9
